objid,label
587724649796272296,0
587731889503862911,0
587739845394432359,0
588848899374448805,0
587726100411187217,0
587741489814896996,0
587742060530040987,0
587735661547552998,0
587731869628170399,0
587741708324176047,0
587731513145294988,0
587725074455724068,0
587722984431091887,0
588023046398869845,0
587738569240674414,0
587726032236314826,0
587733605331435646,0
587739406233567409,0
587741421634519309,0
588010137341460620,0
588017111290544265,0
587731521738965223,0
588017728153190428,0
587735348016054367,0
588017990159958184,0
588010360151015622,0
587735667459620986,0
587739811569074253,0
587744637491478912,0
587727944030552222,0
588017978360594511,0
587731869094379630,0
587730022261260646,0
587736619868356849,0
588295842861154404,0
587741420558352392,0
587734862684225551,0
587729386609246351,0
587742012742500483,0
587726032799793351,0
588009372837085297,0
588017704534278299,0
587739381532918021,0
587735343185723462,0
587736976886071361,0
588015507668271230,0
587728930807283761,0
588016879902589177,0
588017712045883584,0
587742551217144019,0
587725041706729711,0
587734863756198029,0
588018055660568892,0
588018254295072985,0
588017703494943212,0
588017724946907328,0
587726031705669770,0
587732053235728834,0
587731521197179267,0
587736920506892349,0
587736585512288439,0
588007005774741733,0
588017704542404799,0
587728666654736510,0
587731501336035583,0
587739721898000457,0
587739407864430616,0
587741386736861598,0
587725040099066028,0
587728880883138589,0
587745402530693739,0
587729228764217634,0
587726014552605054,0
587741829653922052,0
587741602575155214,0
587729160044150897,0
588010877681074280,0
588018055655391475,0
588010879307284592,0
587729773146013737,0
587741489827086445,0
587732483274702974,0
587736941443481844,0
588017604143939710,0
587745403606270276,0
587739304213217330,0
587742014352720083,0
587736477597040999,0
588017979452752159,0
587735696451764346,0
587731513146474626,0
587735343722463451,0
588017990159368484,0
587739708490907688,0
587732772111843495,0
587728678467534972,0
587735241176514680,0
587738410866901131,0
587742775105945800,0
587731870171398249,0
587724648191950959,0
587734861608452179,0
587736586037625016,0
588023239133364469,0
587742610277204273,0
587733080809668634,0
587742062126825680,0
587732589572128882,0
587731887350415591,0
587732703396888650,0
587735347495829706,0
587738946682617897,0
587731185129947285,0
587731521734574523,0
588011218058674319,0
588017979957772437,0
587731520667779247,0
587736542557241489,0
587736808308146453,0
587732591719612560,0
587739096989302856,0
587725817499812016,0
587725576425373994,0
587734689817231465,0
587738411937497220,0
587732589569507482,0
587736620394610728,0
588848900444651692,0
587739811570712811,0
587731680654983382,0
587739810499854739,0
587728879265054804,0
587729752749376095,0
587742864751198321,0
587738615948116075,0
587741490359107704,0
587741566050304049,0
588009366938058874,0
587732134841155778,0
587742012731097263,0
587733423871361029,0
587726015079252142,0
587725590386180411,0
587725505023639632,0
587726033318576278,0
587729407538299201,0
588023046942687425,0
588017991230947506,0
588011124656570533,0
587739720834351368,0
587735347501531224,0
587742901789589736,0
587742773478031515,0
587739505005363275,0
587738196656586970,0
588017627772027022,0
588013382737199287,0
587725550133379188,0
587741489288249481,0
587731891649052789,0
588017948292874398,0
587725591458807964,0
587739646744002644,0
587729386615865463,0
588013382188859651,0
587735662626472162,0
587738410861396128,0
587725552275882154,0
588017992311636113,0
587725039560425634,0
587729158430916788,0
587732483809476749,0
587731521736015881,0
588011122503516270,0
588017991236452681,0
588297865799663708,0
588298664120418494,0
587728879270363217,0
587742014372184345,0
588017112370249905,0
587735697514627206,0
587738618099073176,0
587739406758576432,0
587728879804743858,0
587729154136146100,0
587742576442998943,0
587742062126825810,0
587735695368257542,0
588017604677664941,0
587739152821387524,0
587732157392093456,0
588017627766522018,0
588848901002559698,0
587739631170224279,0
588017991225376884,0
587738570320314520,0
588017626706739328,0
587741603095314563,0
587742061584056706,0
587742576443785398,0
587729385544941745,0
587737826215133446,0
587728930274017431,0
587739719217184880,0
587732769977663589,0
587736586044178565,0
587725589847605571,0
587726102027501731,0
587738947736436979,0
587742573219938397,0
587736546849915151,0
587741816247812149,0
587731521203798188,0
587741721216286759,0
588017712052043914,0
587738618101825631,0
588017626701430936,0
588017704550662282,0
587732577763590372,0
587738410333569172,0
587742060520800447,0
587725551195259099,0
587732703395840126,0
587739844313481394,0
588016527708848260,0
587722982819823760,0
587730847966822741,0
588017978901069829,0
587739827123978353,0
588017992314454372,0
587733079731470422,0
587728879804285056,0
587736523759354041,0
587741387811324245,0
587725819104460889,0
587744874785472811,0
587739719764869358,0
587739132419702980,0
588017705084977175,0
587736962921267382,0
587745244165111887,0
587739296697548867,0
588016879903244445,0
587739167313363046,0
587739132959391956,0
587732135919091850,0
587741533321887918,0
587742060515688635,0
587729227150000267,0
587741600958644329,0
587733425482039429,0
588848899395027139,0
587725993038250212,0
587741724965601406,0
587745243615002948,0
587732703942475995,0
588017977806880824,0
587733424943726682,0
588848899908894853,0
587732701260939372,0
588015510340370564,0
587725576423342490,0
587728309634924666,0
587739381532918040,0
587739811038888510,0
587741387809554628,0
588017627769667787,0
587736782002520546,0
587729228227281164,0
587734305417920689,0
588017713124802752,0
588848899376021614,0
587736618787668187,0
588017726010425566,0
588017703997997141,0
587742567317045442,0
587742573218758890,0
587736477596909604,0
587738572995952838,0
588016891715190968,0
588017565481500789,0
587735347500351623,0
587742610262458568,0
587737826220834940,0
588017703992819818,0
587731869097328828,0
587733605342839044,0
588009370154500195,0
587742629598658779,0
587741720674959444,0
587736752472850853,0
587734621632659556,0
588016890638303357,0
588297864187019281,0
587742611874840718,0
587742015431245847,0
587742566783385678,0
587736585513861416,0
587741490912952417,0
587735666379653270,0
587725992499544272,0
587731680121651220,0
587722983904248029,0
588017728694386747,0
588017991776338297,0
587728676855939238,0
587739707415855351,0
588017978344276070,0
587731870167269509,0
587739159268950130,0
588016840167391256,0
587742015427248308,0
587736524298715295,0
587739505551474767,0
588017565490348160,0
587733603716825193,0
587733609626206266,0
587741490358518046,0
587742061087162505,0
588017979980644458,0
587729157890834510,0
587739651034055013,0
587729228224790620,0
587736525371867321,0
587741387810472355,0
588017977822609494,0
587742551756046625,0
587734892217041049,0
587742774279798909,0
587731186741215357,0
588017703463682143,0
587741821599678699,0
587745970003313034,0
587732484346478752,0
587735666917048535,0
588009367473553440,0
587742568398520500,0
587734893287768209,0
587736975272116490,0
587730845817045512,0
588023668091912248,0
587728676861051048,0
587731873386791249,0
587733609627255081,0
587733609090384254,0
587729408073597144,0
587741533302686083,0
588017979447115889,0
587736941992411538,0
587725979616673879,0
587738411946410110,0
587731869631643849,0
588023048021803161,0
587729776909025441,0
588017571386294366,0
587736620397101101,0
588298664654864468,0
587739811035283736,0
587739114704011396,0
587725551195259188,0
587732483287089440,0
587741490891194761,0
587739406794293343,0
587734862145519781,0
587736543631376639,0
587732578299674828,0
587732483269394684,0
587731892187955262,0
587739844317347919,0
587745540511891671,0
587735043075342403,0
587726033848762425,0
587745404149104798,0
587733398649372938,0
587736524297076972,0
587742550142746886,0
587731512614584329,0
587725469059055862,0
588013383806746889,0
587725819105640466,0
587731514220544078,0
587742062686175390,0
587738572995100779,0
587736942522401005,0
587739706340278460,0
587741489820074043,0
587738950957203568,0
587745403607646479,0
587725982302142653,0
587732483803644217,0
587736477055320286,0
587728669342433492,0
587731512609931405,0
588848898844000300,0
587732583126532330,0
587742616169349327,0
587726031173189732,0
588023670244638880,0
587729970178818378,0
587739646207721496,0
587742576452894863,0
587742013278191746,0
587741489827676314,0
587732771579625722,0
587741531705507966,0
588017703482032291,0
587731872850706674,0
587741815697899839,0
588848900467589345,0
587737826745974799,0
588011123584991334,0
587733609087303886,0
588298664113078414,0
587745540517724331,0
588023048021868715,0
587736541491364184,0
587733081890422841,0
587726032780066925,0
588297863120814167,0
587739607557472379,0
587742062172832365,0
587728918447063048,0
587741707807031422,0
587728950120939650,0
588017605210275963,0
587735347498516661,0
587733609625485484,0
587726033305403583,0
587732484355194953,0
588848899374252253,0
587734304877117669,0
587725492134936867,0
587732771047866455,0
588017704535195786,0
587742863137177710,0
587732703410061478,0
587738948274487480,0
587726033317855364,0
588017702938083490,0
587742190978400377,0
588295841244184696,0
587745243614937817,0
587739721363619937,0
588017605754093707,0
588017948827058405,0
587742615637590346,0
588023669705277671,0
587733603181330593,0
587736783071740081,0
587739811564748963,0
587724648723644523,0
587736807765180614,0
587728677392613436,0
587741532784361510,0
587738953105932454,0
588018090004906197,0
588017977836110070,0
587732482208956531,0
587742903401250982,0
587733441582530788,0
587732484359716959,0
587742902331965611,0
587732771589849285,0
588848899899064425,0
587736586049159194,0
587734893824770144,0
588017992310128788,0
587742014890311781,0
587735348032569430,0
588018090542629061,0
587729772608880908,0
587728309102182508,0
588013383279706133,0
587729653963030610,0
588018089469608085,0
587745243630862515,0
588017978356334645,0
587742062691024951,0
587736809375596727,0
587726033333715148,0
588015509282029785,0
587742775634952280,0
587729157893456017,0
587742189368573994,0
587742013823057953,0
587729777450025317,0
587742549605482519,0
588023721783394519,0
588017627233779894,0
587739829280702700,0
587745243631255767,0
587729386600267929,0
587732136998207621,0
587732157928046642,0
587726032256041114,0
587729652348092445,0
588017947748991082,0
587725981764288564,0
587735241181036693,0
587733605330911394,0
588010358537650360,0
587738952025112606,0
587739810498281665,0
587725550126563430,0
587741708329091263,0
587736545775714477,0
588017991221117091,0
587736584962375921,0
587726032237297738,0
587729409690567056,0
587731680119619743,0
587725550678704192,0
587725818015711406,0
587722983891402904,0
587735348029292655,0
587734863753183300,0
587742060541706400,0
587731513687081013,0
588017947736080522,0
587745403614658832,0
587739406257946797,0
587729154672164969,0
587725041170252004,0
587733398649176372,0
587739828205912233,0
587742568926150888,0
587742594157772906,0
587741421096862102,0
587731868552528011,0
588016878822163089,0
587735695376187547,0
588017605766348940,0
587738947734274371,0
587739609709150244,0
587735743689064756,0
588848899374645348,0
588013382198689899,0
587732771033514201,0
587738066196955351,0
588013383281541294,0
587734891677483097,0
588016893319708809,0
587734623251136579,0
587741533318807631,0
587725551739142268,0
587726015080169584,0
588017116662005880,0
587745403617673383,0
588017703489241607,0
587722983889174683,0
587742614562603047,0
588011124119306367,0
587732053242216685,0
588017978340016315,0
587739827664453774,0
587733398651601243,0
588017702940180694,0
587731889501896896,0
588016878293352674,0
587741532229665201,0
587742013808640037,0
587731186727845967,0
587739815318978842,0
588017703489175819,0
587739706873479292,0
588017604676157639,0
587742061051248917,0
588848900987486248,0
587739407325921352,0
587742013820698811,0
587734891682267223,0
587730022253396202,0
587742573221314742,0
587739115237605768,0
588297864711438647,0
587731186191827251,0
587741817317359762,0
588010360691490972,0
587738948288708855,0
588011123039928440,0
587735344259072288,0
588017977801965860,0
588015509800550498,0
587732583667662950,0
587729387688493202,0
587739720303181962,0
587734892218024015,0
587742864743989429,0
587732053241495890,0
588015510352560254,0
587732048940957923,0
587742062664483055,0
587735348025819361,0
588010360690376762,0
587738564946690334,0
587737809565581745,0
587733428160757776,0
587742566786531426,0
587742775088381981,0
587731680116670656,0
587736618786816175,0
587739097524797590,0
587742014361960564,0
587731513155059772,0
587735044144365947,0
587742609727815839,0
587742014911152352,0
588295840168607836,0
587736542027317671,0
588017702939721933,0
588015507661258797,0
588017949367075023,0
587732769986969745,0
588010359085269106,0
587736478132404387,0
587741491449233491,0
588018253762396457,0
587728879267872907,0
587732703395512391,0
587727865645760784,0
587735044145611102,0
587730022256542026,0
587742550674440348,0
587736782539129391,0
587735664773300405,0
587742060548325584,0
588015509819228346,0
587732771059662946,0
587739304213545081,0
587733397563703413,0
587726014534516869,0
588018253226049824,0
587725981763829818,0
587735344796598401,0
587739720846803272,0
587725818029342876,0
588017703457194112,0
587731869097525326,0
587736618787668433,0
588017627761344624,0
588297863109607615,0
587736976889348169,0
587733609627975975,0
588017977807667352,0
587739406238220475,0
587738617556369581,0
587738067262177725,0
587739646207721614,0
587737810109006094,0
587726015078727857,0
587725491063750953,0
588017571925000341,0
588007004698378459,0
587733605337202886,0
588017721719652521,0
587738372204659393,0
588018056187281618,0
587735662626865323,0
587742062147207292,0
587728918988128462,0
588017566563172491,0
587728880866623674,0
588017722251739233,0
587739720294990125,0
587742627452158223,0
587731872850379300,0
587732577763000658,0
587742902332227730,0
587732135388512320,0
587725074995806442,0
588007006330224771,0
588015509277507604,0
587736586052633092,0
587728679544094882,0
587731500263211060,0
588017712049815721,0
587738572460851299,0
587741726046224458,0
587739707946958966,0
587732580980555932,0
587742627996107090,0
587739295625248877,0
587745403075362982,0
587741390492074244,0
587742572146327620,0
587741390494761149,0
587739458302312555,0
587738946675343582,0
588848900971954410,0
587739652106551481,0
587726031707897990,0
587731514230702166,0
588017605767790759,0
587742578054463604,0
587735660476366960,0
587741603108159674,0
587736618792780083,0
587733410984427719,0
587725550668611721,0
587738946682552416,0
587732578841460934,0
587732702318428372,0
587731511531012215,0
588010360162156751,0
588023047483162753,0
587736546312847614,0
587734950206373997,0
587732591716007986,0
588010878222663860,0
588017726004396196,0
588013383815790813,0
587739845928157571,0
587734623787155600,0
587736975276048528,0
588017111294935138,0
587728308565901474,0
587739296162316423,0
587742062122631614,0
587738570317561939,0
587742889972728068,0
588015508732116995,0
588011097799524454,0
587742061097779328,0
588295842861285411,0
587742864749559922,0
587725469061939375,0
588010879296929915,0
587726015078924479,0
587731514230702216,0
587735428546887813,0
588016877756547234,0
587729388227788957,0
588007004171075762,0
587738950414434409,0
587738569243295965,0
587725816952258679,0
587733429234237572,0
587728918445883471,0
587739114172383380,0
587725576423211338,0
587736523761385511,0
587731887346942292,0
587725040634495093,0
587739096457871497,0
587737827284549931,0
587729776912302297,0
587732769986969756,0
587735347500351582,0
587733195160354948,0
588011101028548720,0
588017703466041477,0
587736964532994211,0
588010878771527847,0
587732771057696918,0
588017979985821969,0
587739608089624624,0
587731680647840034,0
587731513148571766,0
588017721721225222,0
587732134842794140,0
587735742077468894,0
588848898847604960,0
587732589569507385,0
587745243630534842,0
588017979409105160,0
587725470134698112,0
587725980153610366,0
587742190977613931,0
587737825142440153,0
587742578067439759,0
587732772126785661,0
587729652355956841,0
587739720297545828,0
588848900998103261,0
587734303269650677,0
587738948294869015,0
587736541488218599,0
587739647281856579,0
587742061634257126,0
588017949359734924,0
587732578831237697,0
587738409785491668,0
588017726015602772,0
587746211058090075,0
587735348550369431,0
587729408082772023,0
587733399181197602,0
587732771593978055,0
587739304221999276,0
587742578063769771,0
587728307488161925,0
587736899036643564,0
587741828585750607,0
587725816963203361,0
587735349645082878,0
587729387678072870,0
587736477599138252,0
587731186206507141,0
587738568166277307,0
588017605756649655,0
587727866182172950,0
587732703410585735,0
587739608629248109,0
587733398640459937,0
587736525905461488,0
588848899906928873,0
588010880365625400,0
587739828199227510,0
587726033307238594,0
587734622167040149,0
587733412056072405,0
587736899038609474,0
587736809917841525,0
588011125190885490,0
588015507674628248,0
587738950953074762,0
587725818018922698,0
587736809917382780,0
587726100417478972,0
588011219680231659,0
587739296699646111,0
587726015620907154,0
587745541048631474,0
587735695369502867,0
587741533311008925,0
588010878226858147,0
587736543630262588,0
588018090010345829,0
587735665857462651,0
587741601500430561,0
588017703460929611,0
587739708483502227,0
587729971257672102,0
587745243617689704,0
587731869628629144,0
587734690883764562,0
587728949050474624,0
588016892784345251,0
587724650337271948,0
587742864209215687,0
587733608554496269,0
587742062676738191,0
587739719770308902,0
587733081347260561,0
588017604677337180,0
587742552289312927,0
587732770524627023,0
587736941992083702,0
587729153595998217,0
587725576960147600,0
587742013803659487,0
587732482220032239,0
587742062696464477,0
587739827676774747,0
587735666928844982,0
587733410452406478,0
587739811035611451,0
587739810498412892,0
588017114517799150,0
587739828743897286,0
588018090010870251,0
588848898836725961,0
587726016683245687,0
587745403606990891,0
587736919970939347,0
587736619858526412,0
587741421634322746,0
587739381534294230,0
587741708324700536,0
588017704539258976,0
588013384343945428,0
587733409907146920,0
587739648352256147,0
587735697524392001,0
587742061051117823,0
588011124659454080,0
588017605231116456,0
588017702928449606,0
588017721722732697,0
587736897965326625,0
587735695371337830,0
587736808307228923,0
587726032245293206,0
587731187277496425,0
587741816770986271,0
587733423869788308,0
587739376157458654,0
587742013280813213,0
587739381532983675,0
587742593621754027,0
587739845922586879,0
587728880873767088,0
587739810486681758,0
588010358528344297,0
587736477058269367,0
587731521199276304,0
587742190974468303,0
587735044687593687,0
587739720289878089,0
587739845397381589,0
587742774558982242,0
587742773479735452,0
587738575145664686,0
588013383806943411,0
587742575916417231,0
587742774013132881,0
588017990154649776,0
587726032780853354,0
588023047472218382,0
588009370154369152,0
587726100412563531,0
588023669168603218,0
587724649255600320,0
588009370688356463,0
587728950125985956,0
587722982281183412,0
588016891712766098,0
588018090545381668,0
588848899901096033,0
588017567636455549,0
587732702313382372,0
587733079730618487,0
588848899925999851,0
588015509800485013,0
587731187280838842,0
588017977810878618,0
587739629557252193,0
588009371761770605,0
587734622708433071,0
588009366664249462,0
587741532783968456,0
587733431921082679,0
588017704020869226,0
587729747911835909,0
587729747913474140,0
587730023327400096,0
587728309633286257,0
587741722819887259,0
587732769973338290,0
587734948583768128,0
587739114170089658,0
587742062671757439,0
587739609712885908,0
587731873390002562,0
587741830194790501,0
587728308022083797,0
587729752210538865,0
588016892249243680,0
587741490374901968,0
588017991236780359,0
587736940376948915,0
587745969465131043,0
588848899914727633,0
587741723360362638,0
587725551753822334,0
588017627228340336,0
587731891115524210,0
587725817501057285,0
587732136458191009,0
587742550151332105,0
588007005239115938,0
587739609162580091,0
587732136994996351,0
587738411409801347,0
587742774566060112,0
587725041710661775,0
587733399186440362,0
587735346964332647,0
587739720310718481,0
588010359070851282,0
587731512069062750,0
587722982288589152,0
588009366405054540,0
587739407860826240,0
588023670242345203,0
587742551753294044,0
587735348573569064,0
587739096453152814,0
587742904478073029,0
588023722319544426,0
587727865644646655,0
587729971252363445,0
587731512071880913,0
588011124658143370,0
588015507668271179,0
587735343727575283,0
587742013828628587,0
587739381528264767,0
587736975271329932,0
587741490354389305,0
587728950123430048,0
587744875328241885,0
587739376690725115,0
588017991232520381,0
587739709019586641,0
588011219675119685,0
587739132962406592,0
587733196235014221,0
588011124659388547,0
587739376171942023,0
587741720673976340,0
587739708492480798,0
587738947734864100,0
587725818027311138,0
587726102019375181,0
587728947976798338,0
588015508740374669,0
587736584974762266,0
587745539445162177,0
587730022788694153,0
587731679572918532,0
587741533328441448,0
587731680117915838,0
587736584435532003,0
588017702399574100,0
587722984443216081,0
588023240204812565,0
588848899372548242,0
587739506617483327,0
587725993040937404,0
587741421098827828,0
587722982288457791,0
587738564942299618,0
588295842317336686,0
587733079200301136,0
587738617559843027,0
587736547386786175,0
587741829117116651,0
587736808307753157,0
587737827281731947,0
587741602035466279,0
587729158967918647,0
587735348569964791,0
587735697523015809,0
587742568394326360,0
588018056197767394,0
587738618092126377,0
587739720307507268,0
587732770521350156,0
587739707959935301,0
587742550139797693,0
587726032790749288,0
587739608639078557,0
587733410988425409,0
587732701260939418,0
588017606299549794,0
587739385817661836,0
587738568708653206,0
587741531700592789,0
587728665579946217,0
587729159507804299,0
587739811557998597,0
587738197194965151,0
588017729228046445,0
587741489839800595,0
588013382729203875,0
587739302613024844,0
587733081888653409,0
588017604674125994,0
587737827284091135,0
587729971253543188,0
587725818023837789,0
587735665851891968,0
587738952033501257,0
587738410326360178,0
588017948280946790,0
587734305415954633,0
587732701778608138,0
587732772666998882,0
587733609621880989,0
587738948820467787,0
588010878224957577,0
587738947750068261,0
587739815853621549,0
587733609085206744,0
587742903939563637,0
587739706330841252,0
587741489835344084,0
587741391565750575,0
587741602560344173,0
587725993575186702,0
587729159516389648,0
587729774756036679,0
587725591460053299,0
588015509813461182,0
587735240107491369,0
587732591718891672,0
587742550678700283,0
587742189362937942,0
587732152032493686,0
587742626909454454,0
587741602038218873,0
588017978373898424,0
587735344262611074,0
587736478670651498,0
587738946139848767,0
587742903939825841,0
588018254297104635,0
588848899375825096,0
587739815851589877,0
587742578068160666,0
587731679574949919,0
587736899575349522,0
587736753540825192,0
587739809414250543,0
588016891712438418,0
587729777976279221,0
587739811025191075,0
587725816957763759,0
587731511546871899,0
587729387687182456,0
588010358538371209,0
587736813674234201,0
588015508750598236,0
587739809948827803,0
588017719573217432,0
587736808844034054,0
588017625622315118,0
587741420559860006,0
588017111824269433,0
587742774548365446,0
588017992831991936,0
587742013835378969,0
587732151494901832,0
587728309633286229,0
587742863134818420,0
588013384338899051,0
587736586051453067,0
587736941987823802,0
587738572996214955,0
587733440516587832,0
587742774550397074,0
587734691424829702,0
587726033308549148,0
587725503407653058,0
588017703468662932,0
587739407878652149,0
587728917911240861,0
587725819092730015,0
587726032781836391,0
587742013815652412,0
587739707959083385,0
587742014377427155,0
588297865246408815,0
587725550672609399,0
588848899384344780,0
587739295626428551,0
587735743687819453,0
587726100950876172,0
587730022252347601,0
587739385281118447,0
587729386065428695,0
587731511537434791,0
588013383280230521,0
588017566019747941,0
587725578037887299,0
587734304343851285,0
587733609089925255,0
587739647819645031,0
587738410333044931,0
587725591459266887,0
587738946142142617,0
587729386613178462,0
588010877688348813,0
587728679540424803,0
588017990695256178,0
588017977293340712,0
587724648182448351,0
587742773478883415,0
588007003633746056,0
588023046938624237,0
588015510360621284,0
587739844850024654,0
587742015440552019,0
587726033870323823,0
587736478131880074,0
587725040099262523,0
587741720676139125,0
588009367479386196,0
587742551220158467,0
588017110762127517,0
587731869626073297,0
587739158192980156,0
587745403612102693,0
587739829282144351,0
587731187267993798,0
588848900443209898,0
587735349108343000,0
587736546312061311,0
587736782000750963,0
587728930797846901,0
587731868019720266,0
587731680647905564,0
588848901531041954,0
587728309101658233,0
587734892210421905,0
587733424943136895,0
587733604795613269,0
587725472808829035,0
587739376158965887,0
587739302605684814,0
587738568705966195,0
587742567322157268,0
587739302605815868,0
587739814243860565,0
587739381529575561,0
587742550683353388,0
587742864213606536,0
587731511544578193,0
587742610812174785,0
587731187279593603,0
587732590104543358,0
587742013298901247,0
587742567322419203,0
587744727687889075,0
587733080813863003,0
588011125192589417,0
588010880367657119,0
588017111833313376,0
587742012758556746,0
587729160055030026,0
587733081891930212,0
587739407335227550,0
587745403072151728,0
587741721209340022,0
587733441585152178,0
587732772105552259,0
587728665579421702,0
587738067799179447,0
588016892250751019,0
587739406786166940,0
588015508192886878,0
587742012746760283,0
588017702947127541,0
587739630633222159,0
587739296159891536,0
587728879262302387,0
587742010045038826,0
587733080272339125,0
587739809951580478,0
587735490282979442,0
587742013299818699,0
588017605214601394,0
588023720709849224,0
587741722823622797,0
587731187283394681,0
587726100411777279,0
587725589308375201,0
587731187815743694,0
587731186724307655,0
588848898846228631,0
587736752470229133,0
588013383794164231,0
588017627223490690,0
587729778517082331,0
587738197195423839,0
587739305292595221,0
588017992297807947,0
587741726039670898,0
587739706866860156,0
587732772126195814,0
588017703997145198,0
587739706871971960,0
587738371668247237,0
587726014546378862,0
587742628526555364,0
587738196116439259,0
587732048413196381,0
587742775629447236,0
587735696978083973,0
587726033867440268,0
587732701250650267,0
587725550661992581,0
587739827665829998,0
588017603607134281,0
587734623237702047,0
587742013305782484,0
588016890639745114,0
587729159510163640,0
588848898835677417,0
587731521738047807,0
588017702935134364,0
588007005263691840,0
587729160042119249,0
587731891113951378,0
588848899387556037,0
587724649261105169,0
587742645700002064,0
587734861606682733,0
587741709399425160,0
587725817499746500,0
588017978884161649,0
588018253762330838,0
588848900465950856,0
587733398642426055,0
587725471207588000,0
587736963993763846,0
587742575907438772,0
588017110224339077,0
587722982823231625,0
587738570320117883,0
587731185667932274,0
587729774757609593,0
587742014355603607,0
587736754077368628,0
588017703474954350,0
587728931880960205,0
588017604697522356,0
587725550136000585,0
588010359068295450,0
587729407538954436,0
587739380984578193,0
588017571390357603,0
587725469062004883,0
587739130812301498,0
588017947217756322,0
588007004184117434,0
587736751932571864,0
587734949124636816,0
587725470669537451,0
587736803470672059,0
588017712587210875,0
587736547390194053,0
588298664113668274,0
587732701776970105,0
587731891651018908,0
587731514231947443,0
587738195577340224,0
587738616483217567,0
587729751132471375,0
587732134849282143,0
587733412057120857,0
587734948586455230,0
587741603109601462,0
588017603605626986,0
587726100949106875,0
587729387157061793,0
588016839637532885,0
588848898835415269,0
587739707421229408,0
587739506614730844,0
587725552266314123,0
587728880876781785,0
587742577520607387,0
588017978360463479,0
588017948273606840,0
587732772128751648,0
587741532228354062,0
588016890634960999,0
587732134311690264,0
587726033338106078,0
588017990685819022,0
587732701792305383,0
587732053779283987,0
587736752471343394,0
587739810483667108,0
588848899901554939,0
587729386882596883,0
587729386066084007,0
587728665042419764,0
587735343186903129,0
587742772945354857,0
587731513147457730,0
587735662620049702,0
587744873714352335,0
587725551212757170,0
587735042538668197,0
587731514220544153,0
587742062124597613,0
588017604691493043,0
587725816408047787,0
587734623250808928,0
588013383281868952,0
587730022790004866,0
587735666395513215,0
587729772608553151,0
587739504477929677,0
587736753548165495,0
588017702940180668,0
588017947751153858,0
587736546309832844,0
587731174919438555,0
587726031691448621,0
588017991758905429,0
587738195578978556,0
587742775102537918,0
587742550680010978,0
587732770508046405,0
587742628520001677,0
587722983352041676,0
587732591183593568,0
587739158722904332,0
587736916211859678,0
587735348568129666,0
587742615632019626,0
587742902863986736,0
587739506088411244,0
588015510346989687,0
587729774221000854,0
587742590406623608,0
588015508755316861,0
587739708477472895,0
587729231982756111,0
588017947735818387,0
587741533862625467,0
587739376154640854,0
587732483287613528,0
588015508198981734,0
587742062128463923,0
587732484361158688,0
587738568709242938,0
587742060541182061,0
587731873920123099,0
587735662085341320,0
588010878220894352,0
587732136992964773,0
588023046399328320,0
587742062155923603,0
587739377231397155,0
587741490373722202,0
587739707948335228,0
587738196114735396,0
588017606294110305,0
587732582591234379,0
587739607552295031,0
588017977840959657,0
587736542024368181,0
587728309097398426,0
587733441049264278,0
587742576454336723,0
587732053236842943,0
588013383796916530,0
587741722284458166,0
587736812597346559,0
587722981743657103,0
587726100412497940,0
587735743150358555,0
588017947756331156,0
587739719757922332,0
587742061045678113,0
588010879301189777,0
587741600418758746,0
587725041699586140,0
587738947730604145,0
587729158444286083,0
587739132420161748,0
587730023866040486,0
587739809961672996,0
587738570311532726,0
587742903941464232,0
587738952562049096,0
587725471206604861,0
587738947747971306,0
587735348033290397,0
587745541053546622,0
587739810490089592,0
588018055117144220,0
588017726011867345,0
587739720835334302,0
587742190990393443,0
588017627773534409,0
588013382209241214,0
588023669705343151,0
587736976886661466,0
587739406805893448,0
587736915142574166,0
587739408397172808,0
587735240099823816,0
587738946663350489,0
587724650336419991,0
587742014373756963,0
587741533321756859,0
588010358545907762,0
587742014354030725,0
587732591720464460,0
587739607566843951,0
587739296163430510,0
587735666392826248,0
587742863132655739,0
588017992309997816,0
587725816963334362,0
588011122506989676,0
587741830729891852,0
587735662081409238,0
587725552811966469,0
587736809912270873,0
587739157117927456,0
587726100954153152,0
587736916755546328,0
587734892211208338,0
587736546310553689,0
587725076066074760,0
587731511537434731,0
587739706864828572,0
587736542024368476,0
587741533301702875,0
587742190454964400,0
587739408392913000,0
588017606298763404,0
587741534398185722,0
587732702323671170,0
587728308566098073,0
587728931339239601,0
587739811028467949,0
588013383793901748,0
587732590104150195,0
588017990148882483,0
587739706871578858,0
588016890639089756,0
588848899398566217,0
588017712584523977,0
588017978882457735,0
587733412067016987,0
587729409153761577,0
587730022260670820,0
587735744225673372,0
587735042545090741,0
587742572687917274,0
588297863121272937,0
587745539444899989,0
587742882724970690,0
587733397024866458,0
587733081345818686,0
587742549604761659,0
588017726017241268,0
587729386071654628,0
587739405700038786,0
587738947193995522,0
587742550145564862,0
587729154673410070,0
588023722320724122,0
587742576455581953,0
587736619857871096,0
587742610263245017,0
587736545780105670,0
587734303266177217,0
588010360142561496,0
587741816778522896,0
587729408085983646,0
587730022795444358,0
588017704538472509,0
587733410455486766,0
588010878233149562,0
587732578840477821,0
587729777988665633,0
587725589847605710,0
588017990155305174,0
587738952032780459,0
587726032792977546,0
587732702335598718,0
587731870708858983,0
588011217526063291,0
587732134844563585,0
587726032769384593,0
587741727648251938,0
